"startzeit","endzeit","messstelle","messwert","messstationId","indikator"
2024-10-05 16:00:00,2024-10-06 16:00:00,"Konstanz, Wallgutstrasse","5.33","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-05 16:00:00,2024-10-06 16:00:00,"Weinfelden, Berufsbildungszentrum","7.28","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-06 16:00:00,2024-10-07 16:00:00,"Konstanz, Wallgutstrasse","6.88","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-06 16:00:00,2024-10-07 16:00:00,"Weinfelden, Berufsbildungszentrum","8.68","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-07 16:00:00,2024-10-08 16:00:00,"Konstanz, Wallgutstrasse","7.29","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-07 16:00:00,2024-10-08 16:00:00,"Weinfelden, Berufsbildungszentrum","9.82","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-08 16:00:00,2024-10-09 16:00:00,"Konstanz, Wallgutstrasse","4.03","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-08 16:00:00,2024-10-09 16:00:00,"Weinfelden, Berufsbildungszentrum","5.94","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-09 16:00:00,2024-10-10 16:00:00,"Konstanz, Wallgutstrasse","4.38","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-09 16:00:00,2024-10-10 16:00:00,"Weinfelden, Berufsbildungszentrum","5.9","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-10 16:00:00,2024-10-11 16:00:00,"Konstanz, Wallgutstrasse","2.34","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-10 16:00:00,2024-10-11 16:00:00,"Weinfelden, Berufsbildungszentrum","3.87","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-11 16:00:00,2024-10-12 16:00:00,"Konstanz, Wallgutstrasse","5.98","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-11 16:00:00,2024-10-12 16:00:00,"Weinfelden, Berufsbildungszentrum","7.15","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-12 16:00:00,2024-10-13 16:00:00,"Konstanz, Wallgutstrasse","4.88","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-12 16:00:00,2024-10-13 16:00:00,"Weinfelden, Berufsbildungszentrum","6.65","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-13 16:00:00,2024-10-14 16:00:00,"Konstanz, Wallgutstrasse","6.05","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-13 16:00:00,2024-10-14 16:00:00,"Weinfelden, Berufsbildungszentrum","8.23","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-14 16:00:00,2024-10-15 16:00:00,"Konstanz, Wallgutstrasse","6.88","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-14 16:00:00,2024-10-15 16:00:00,"Weinfelden, Berufsbildungszentrum","10.5","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-15 16:00:00,2024-10-16 16:00:00,"Konstanz, Wallgutstrasse","7.10","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-15 16:00:00,2024-10-16 16:00:00,"Weinfelden, Berufsbildungszentrum","10.95","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-16 16:00:00,2024-10-17 16:00:00,"Konstanz, Wallgutstrasse","9.13","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-16 16:00:00,2024-10-17 16:00:00,"Weinfelden, Berufsbildungszentrum","10.95","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-17 16:00:00,2024-10-18 16:00:00,"Konstanz, Wallgutstrasse","10.12","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-17 16:00:00,2024-10-18 16:00:00,"Weinfelden, Berufsbildungszentrum","13.74","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-18 16:00:00,2024-10-19 16:00:00,"Konstanz, Wallgutstrasse","6.47","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-18 16:00:00,2024-10-19 16:00:00,"Weinfelden, Berufsbildungszentrum","9.37","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-19 16:00:00,2024-10-20 16:00:00,"Konstanz, Wallgutstrasse","10.78","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-19 16:00:00,2024-10-20 16:00:00,"Weinfelden, Berufsbildungszentrum","15.33","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-20 16:00:00,2024-10-21 16:00:00,"Konstanz, Wallgutstrasse","8.40","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-20 16:00:00,2024-10-21 16:00:00,"Weinfelden, Berufsbildungszentrum","12.05","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-21 16:00:00,2024-10-22 16:00:00,"Konstanz, Wallgutstrasse","10.23","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-21 16:00:00,2024-10-22 16:00:00,"Weinfelden, Berufsbildungszentrum","16.1","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-22 16:00:00,2024-10-23 16:00:00,"Konstanz, Wallgutstrasse","7.63","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-22 16:00:00,2024-10-23 16:00:00,"Weinfelden, Berufsbildungszentrum","7.2","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-23 16:00:00,2024-10-24 16:00:00,"Konstanz, Wallgutstrasse","10.32","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-23 16:00:00,2024-10-24 16:00:00,"Weinfelden, Berufsbildungszentrum","11.95","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-24 16:00:00,2024-10-25 16:00:00,"Konstanz, Wallgutstrasse","11.97","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-24 16:00:00,2024-10-25 16:00:00,"Weinfelden, Berufsbildungszentrum","10.71","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-25 16:00:00,2024-10-26 16:00:00,"Konstanz, Wallgutstrasse","10.56","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-25 16:00:00,2024-10-26 16:00:00,"Weinfelden, Berufsbildungszentrum","9.51","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-10-26 16:00:00,2024-10-27 16:00:00,"Konstanz, Wallgutstrasse","12.66","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-10-26 16:00:00,2024-10-27 16:00:00,"Weinfelden, Berufsbildungszentrum","12.46","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
